pickup_date,count,holiday,weekday,taxi_type
2015-04-23,55777,0,3,green
2015-04-24,65736,0,4,green
2015-04-25,75469,0,5,green
2015-04-26,62190,0,6,green
2015-04-27,44694,0,0,green
2015-04-28,44227,0,1,green
2015-04-29,49132,0,2,green
2015-04-30,53407,0,3,green
2015-05-01,66187,0,4,green
2015-05-02,81574,0,5,green
2015-05-03,65671,0,6,green
2015-05-04,45273,0,0,green
2015-05-05,47745,0,1,green
2015-05-06,50446,0,2,green
2015-05-07,54721,0,3,green
2015-05-08,63470,0,4,green
2015-05-09,73424,0,5,green
2015-05-10,64676,0,6,green
2015-05-11,46426,0,0,green
2015-05-12,47026,0,1,green
2015-05-13,51867,0,2,green
2015-05-14,54778,0,3,green
2015-05-15,63952,0,4,green
2015-05-16,76005,0,5,green
2015-05-17,61746,0,6,green
2015-05-18,46820,0,0,green
2015-05-19,48032,0,1,green
2015-05-20,51229,0,2,green
2015-05-21,54937,0,3,green
2015-05-22,60792,0,4,green
2015-05-23,64720,0,5,green
2015-05-24,57034,0,6,green
2015-05-25,44000,1,0,green
2015-05-26,44578,0,1,green
2015-05-27,49071,0,2,green
2015-05-28,52336,0,3,green
2015-05-29,61282,0,4,green
2015-05-30,73086,0,5,green
2015-05-31,63944,0,6,green
2015-06-01,51549,0,0,green
2015-06-02,49962,0,1,green
2015-06-03,50311,0,2,green
2015-06-04,53318,0,3,green
2015-06-05,63653,0,4,green
2015-06-06,73271,0,5,green
2015-06-07,64186,0,6,green
2015-06-08,45686,0,0,green
2015-06-09,45376,0,1,green
2015-06-10,48296,0,2,green
2015-06-11,54240,0,3,green
2015-06-12,62623,0,4,green
2015-06-13,69740,0,5,green
2015-06-14,63489,0,6,green
2015-06-15,46807,0,0,green
2015-06-16,45704,0,1,green
2015-06-17,49082,0,2,green
2015-06-18,50191,0,3,green
2015-06-19,59705,0,4,green
2015-06-20,67109,0,5,green
2015-06-21,60339,0,6,green
2015-06-22,44124,0,0,green
2015-06-23,47747,0,1,green
2015-06-24,48234,0,2,green
2015-06-25,51862,0,3,green
2015-06-26,58371,0,4,green
2015-06-27,74883,0,5,green
2015-06-28,54632,0,6,green
2015-06-29,41397,0,0,green
2015-06-30,42981,0,1,green
2015-07-01,49634,0,2,green
2015-07-02,51527,0,3,green
2015-07-03,51202,1,4,green
2015-07-04,53768,1,5,green
2015-07-05,51192,0,6,green
2015-07-06,39607,0,0,green
2015-07-07,41372,0,1,green
2015-07-08,44912,0,2,green
2015-07-09,49217,0,3,green
2015-07-10,54007,0,4,green
2015-07-11,65403,0,5,green
2015-07-12,55678,0,6,green
2015-07-13,39975,0,0,green
2015-07-14,41019,0,1,green
2015-07-15,44259,0,2,green
2015-07-16,46468,0,3,green
2015-07-17,47302,0,4,green
2015-07-18,63367,0,5,green
2015-07-19,60375,0,6,green
2015-07-20,43366,0,0,green
2015-07-21,42821,0,1,green
2015-07-22,44867,0,2,green
2015-07-23,47678,0,3,green
2015-07-24,55290,0,4,green
2015-07-25,66372,0,5,green
2015-07-26,55769,0,6,green
2015-07-27,39821,0,0,green
2015-07-28,42197,0,1,green
2015-07-29,45820,0,2,green
2015-07-30,49235,0,3,green
2015-07-31,58151,0,4,green
2015-08-01,67702,0,5,green
2015-08-02,56700,0,6,green
2015-08-03,41759,0,0,green
2015-08-04,42253,0,1,green
2015-08-05,43758,0,2,green
2015-08-06,46777,0,3,green
2015-08-07,53776,0,4,green
2015-08-08,64827,0,5,green
2015-08-09,54309,0,6,green
2015-08-10,38228,0,0,green
2015-08-11,40248,0,1,green
2015-08-12,42982,0,2,green
2015-08-13,47162,0,3,green
2015-08-14,54988,0,4,green
2015-08-15,65254,0,5,green
2015-08-16,55389,0,6,green
2015-08-17,40875,0,0,green
2015-08-18,40956,0,1,green
2015-08-19,43603,0,2,green
2015-08-20,47738,0,3,green
2015-08-21,54970,0,4,green
2015-08-22,64497,0,5,green
2015-08-23,54477,0,6,green
2015-08-24,38720,0,0,green
2015-08-25,38988,0,1,green
2015-08-26,40569,0,2,green
2015-08-27,44111,0,3,green
2015-08-28,51835,0,4,green
2015-08-29,61137,0,5,green
2015-08-30,53489,0,6,green
2015-08-31,40266,0,0,green
2015-09-01,41553,0,1,green
2015-09-02,43424,0,2,green
2015-09-03,48372,0,3,green
2015-09-04,54097,0,4,green
2015-09-05,58829,0,5,green
2015-09-06,53123,0,6,green
2015-09-07,42077,1,0,green
2015-09-08,42998,0,1,green
2015-09-09,46777,0,2,green
2015-09-10,53057,0,3,green
2015-09-11,56693,0,4,green
2015-09-12,66962,0,5,green
2015-09-13,55514,0,6,green
2015-09-14,39199,0,0,green
2015-09-15,41161,0,1,green
2015-09-16,46824,0,2,green
2015-09-17,49964,0,3,green
2015-09-18,57535,0,4,green
2015-09-19,68348,0,5,green
2015-09-20,57182,0,6,green
2015-09-21,42266,0,0,green
2015-09-22,40881,0,1,green
2015-09-23,41171,0,2,green
2015-09-24,40162,0,3,green
2015-09-25,54180,0,4,green
2015-09-26,65594,0,5,green
2015-09-27,54856,0,6,green
2015-09-28,41854,0,0,green
2015-09-29,43666,0,1,green
2015-09-30,46608,0,2,green
2015-10-01,54340,0,3,green
2015-10-02,65765,0,4,green
2015-10-03,61386,0,5,green
2015-10-04,51988,0,6,green
2015-10-05,40960,0,0,green
2015-10-06,42044,0,1,green
2015-10-07,44441,0,2,green
2015-10-08,49428,0,3,green
2015-10-09,59289,0,4,green
2015-10-10,63203,0,5,green
2015-10-11,54782,0,6,green
2015-10-12,36379,1,0,green
2015-10-13,42850,0,1,green
2015-10-14,44886,0,2,green
2015-10-15,49586,0,3,green
2015-10-16,58548,0,4,green
2015-10-17,68948,0,5,green
2015-10-18,58732,0,6,green
2015-10-19,42702,0,0,green
2015-10-20,43180,0,1,green
2015-10-21,44853,0,2,green
2015-10-22,48603,0,3,green
2015-10-23,58747,0,4,green
2015-10-24,67376,0,5,green
2015-10-25,55317,0,6,green
2015-10-26,41874,0,0,green
2015-10-27,43212,0,1,green
2015-10-28,51067,0,2,green
2015-10-29,49701,0,3,green
2015-10-30,63849,0,4,green
2015-10-31,72500,0,5,green
2015-11-01,62797,0,6,green
2015-11-02,41085,0,0,green
2015-11-03,40379,1,1,green
2015-11-04,43999,0,2,green
2015-11-05,49863,0,3,green
2015-11-06,56664,0,4,green
2015-11-07,66459,0,5,green
2015-11-08,55621,0,6,green
2015-11-09,41147,0,0,green
2015-11-10,47552,0,1,green
2015-11-11,42148,1,2,green
2015-11-12,49557,0,3,green
2015-11-13,60519,0,4,green
2015-11-14,70289,0,5,green
2015-11-15,56058,0,6,green
2015-11-16,41105,0,0,green
2015-11-17,44727,0,1,green
2015-11-18,45494,0,2,green
2015-11-19,56609,0,3,green
2015-11-20,59936,0,4,green
2015-11-21,68434,0,5,green
2015-11-22,56226,0,6,green
2015-11-23,45431,0,0,green
2015-11-24,46597,0,1,green
2015-11-25,51013,0,2,green
2015-11-26,49041,1,3,green
2015-11-27,41880,0,4,green
2015-11-28,49869,0,5,green
2015-11-29,47662,0,6,green
2015-11-30,41823,0,0,green
2015-12-01,47290,0,1,green
2015-12-02,47061,0,2,green
2015-12-03,51587,0,3,green
2015-12-04,59348,0,4,green
2015-12-05,68091,0,5,green
2015-12-06,55330,0,6,green
2015-12-07,42302,0,0,green
2015-12-08,44306,0,1,green
2015-12-09,46911,0,2,green
2015-12-10,50709,0,3,green
2015-12-11,60113,0,4,green
2015-12-12,68101,0,5,green
2015-12-13,58207,0,6,green
2015-12-14,45771,0,0,green
2015-12-15,46266,0,1,green
2015-12-16,51111,0,2,green
2015-12-17,57754,0,3,green
2015-12-18,67735,0,4,green
2015-12-19,73435,0,5,green
2015-12-20,58388,0,6,green
2015-12-21,45437,0,0,green
2015-12-22,47149,0,1,green
2015-12-23,52780,0,2,green
2015-12-24,56420,0,3,green
2015-12-25,39236,1,4,green
2015-12-26,39455,0,5,green
2015-12-27,39514,0,6,green
2015-12-28,38612,0,0,green
2015-12-29,38222,0,1,green
2015-12-30,44696,0,2,green
2015-12-31,66960,0,3,green
2016-01-01,64398,1,4,green
2016-01-02,46958,0,5,green
2016-01-03,44270,0,6,green
2016-01-04,43740,0,0,green
2016-01-05,42342,0,1,green
2016-01-06,42027,0,2,green
2016-01-07,42811,0,3,green
2016-01-08,50987,0,4,green
2016-01-09,56861,0,5,green
2016-01-10,49877,0,6,green
2016-01-11,41603,0,0,green
2016-01-12,41126,0,1,green
2016-01-13,45839,0,2,green
2016-01-14,45846,0,3,green
2016-01-15,52719,0,4,green
2016-01-16,59626,0,5,green
2016-01-17,52803,0,6,green
2016-01-18,38913,1,0,green
2016-01-19,43963,0,1,green
2016-01-20,43734,0,2,green
2016-01-21,48606,0,3,green
2016-01-22,57552,0,4,green
2016-01-23,11031,0,5,green
2016-01-24,22010,0,6,green
2016-01-25,42944,0,0,green
2016-01-26,44322,0,1,green
2016-01-27,45792,0,2,green
2016-01-28,47519,0,3,green
2016-01-29,57370,0,4,green
2016-01-30,65415,0,5,green
2016-01-31,52288,0,6,green
2016-02-01,42456,0,0,green
2016-02-02,42445,0,1,green
2016-02-03,46115,0,2,green
2016-02-04,48063,0,3,green
2016-02-05,55521,0,4,green
2016-02-06,64640,0,5,green
2016-02-07,56269,0,6,green
2016-02-08,41975,0,0,green
2016-02-09,41629,0,1,green
2016-02-10,47315,0,2,green
2016-02-11,56100,0,3,green
2016-02-12,61363,1,4,green
2016-02-13,70652,0,5,green
2016-02-14,57902,0,6,green
2016-02-15,44269,1,0,green
2016-02-16,42679,0,1,green
2016-02-17,45466,0,2,green
2016-02-18,50612,0,3,green
2016-02-19,57004,0,4,green
2016-02-20,66513,0,5,green
2016-02-21,55142,0,6,green
2016-02-22,41179,0,0,green
2016-02-23,49523,0,1,green
2016-02-24,49668,0,2,green
2016-02-25,51493,0,3,green
2016-02-26,60253,0,4,green
2016-02-27,67411,0,5,green
2016-02-28,53739,0,6,green
2016-02-29,43326,0,0,green
2016-03-01,45349,0,1,green
2016-03-02,49331,0,2,green
2016-03-03,52983,0,3,green
2016-03-04,58737,0,4,green
2016-03-05,68122,0,5,green
2016-03-06,53538,0,6,green
2016-03-07,41294,0,0,green
2016-03-08,43023,0,1,green
2016-03-09,45284,0,2,green
2016-03-10,48983,0,3,green
2016-03-11,57954,0,4,green
2016-03-12,67200,0,5,green
2016-03-13,51739,0,6,green
2016-03-14,46516,0,0,green
2016-03-15,42507,0,1,green
2016-03-16,46890,0,2,green
2016-03-17,50797,0,3,green
2016-03-18,57699,0,4,green
2016-03-19,64359,0,5,green
2016-03-20,55616,0,6,green
2016-03-21,41736,0,0,green
2016-03-22,43293,0,1,green
2016-03-23,44630,0,2,green
2016-03-24,51454,0,3,green
2016-03-25,51883,0,4,green
2016-03-26,62613,0,5,green
2016-03-27,53237,0,6,green
2016-03-28,41635,0,0,green
2016-03-29,43788,0,1,green
2016-03-30,46051,0,2,green
2016-03-31,48152,0,3,green
2016-04-01,57024,0,4,green
2016-04-02,66097,0,5,green
2016-04-03,56100,0,6,green
2016-04-04,46640,0,0,green
2016-04-05,47499,0,1,green
2016-04-06,46256,0,2,green
2016-04-07,48454,0,3,green
2016-04-08,58818,0,4,green
2016-04-09,68654,0,5,green
2016-04-10,56024,0,6,green
2016-04-11,42216,0,0,green
2016-04-12,44189,0,1,green
2016-04-13,45543,0,2,green
2016-04-14,48868,0,3,green
2016-04-15,57218,0,4,green
2016-04-16,67849,0,5,green
2016-04-17,56261,0,6,green
2016-04-18,41263,0,0,green
2016-04-19,41894,0,1,green
2016-04-20,45197,0,2,green
2016-04-21,47334,0,3,green
2016-04-22,53773,0,4,green
2016-04-23,62011,0,5,green
2016-04-24,52698,0,6,green
2016-04-25,37857,0,0,green
2016-04-26,42528,0,1,green
2016-04-27,42607,0,2,green
2016-04-28,45585,0,3,green
2016-04-29,55564,0,4,green
2016-04-30,61905,0,5,green
2016-05-01,51976,0,6,green
2016-05-02,40595,0,0,green
2016-05-03,44265,0,1,green
2016-05-04,46171,0,2,green
2016-05-05,50559,0,3,green
2016-05-06,60060,0,4,green
2016-05-07,67447,0,5,green
2016-05-08,57984,0,6,green
2016-05-09,40281,0,0,green
2016-05-10,41134,0,1,green
2016-05-11,42589,0,2,green
2016-05-12,48427,0,3,green
2016-05-13,55685,0,4,green
2016-05-14,67398,0,5,green
2016-05-15,57551,0,6,green
2016-05-16,41273,0,0,green
2016-05-17,43709,0,1,green
2016-05-18,46099,0,2,green
2016-05-19,48593,0,3,green
2016-05-20,55470,0,4,green
2016-05-21,67758,0,5,green
2016-05-22,52573,0,6,green
2016-05-23,39268,0,0,green
2016-05-24,40960,0,1,green
2016-05-25,44759,0,2,green
2016-05-26,47878,0,3,green
2016-05-27,52707,0,4,green
2016-05-28,57265,0,5,green
2016-05-29,50109,0,6,green
2016-05-30,37049,1,0,green
2016-05-31,39387,0,1,green
2016-06-01,42869,0,2,green
2016-06-02,46339,0,3,green
2016-06-03,54391,0,4,green
2016-06-04,66186,0,5,green
2016-06-05,51552,0,6,green
2016-06-06,38994,0,0,green
2016-06-07,40615,0,1,green
2016-06-08,47278,0,2,green
2016-06-09,45042,0,3,green
2016-06-10,50795,0,4,green
2016-06-11,59278,0,5,green
2016-06-12,48480,0,6,green
2016-06-13,37941,0,0,green
2016-06-14,37737,0,1,green
2016-06-15,42177,0,2,green
2016-06-16,45686,0,3,green
2016-06-17,52327,0,4,green
2016-06-18,60909,0,5,green
2016-06-19,52528,0,6,green
2016-06-20,38499,0,0,green
2016-06-21,39289,0,1,green
2016-06-22,41869,0,2,green
2016-06-23,45032,0,3,green
2016-06-24,50677,0,4,green
2016-06-25,58952,0,5,green
2016-06-26,51363,0,6,green
2016-06-27,39832,0,0,green
2016-06-28,37497,0,1,green
2016-06-29,38168,0,2,green
2016-06-30,42425,0,3,green
2016-07-01,48322,0,4,green
2016-07-02,46427,0,5,green
2016-07-03,41278,0,6,green
2016-07-04,37722,1,0,green
2016-07-05,36540,0,1,green
2016-07-06,30339,0,2,green
2016-07-07,39134,0,3,green
2016-07-08,45842,0,4,green
2016-07-09,52710,0,5,green
2016-07-10,44746,0,6,green
2016-07-11,34316,0,0,green
2016-07-12,34946,0,1,green
2016-07-13,38870,0,2,green
2016-07-14,42025,0,3,green
2016-07-15,48453,0,4,green
2016-07-16,56296,0,5,green
2016-07-17,48064,0,6,green
2016-07-18,37181,0,0,green
2016-07-19,35325,0,1,green
2016-07-20,37829,0,2,green
2016-07-21,41383,0,3,green
2016-07-22,48816,0,4,green
2016-07-23,54436,0,5,green
2016-07-24,46205,0,6,green
2016-07-25,37987,0,0,green
2016-07-26,36576,0,1,green
2016-07-27,38636,0,2,green
2016-07-28,42979,0,3,green
2016-07-29,47642,0,4,green
2016-07-30,56753,0,5,green
2016-07-31,44732,0,6,green
2016-08-01,35850,0,0,green
2016-08-02,37003,0,1,green
2016-08-03,38862,0,2,green
2016-08-04,41787,0,3,green
2016-08-05,46396,0,4,green
2016-08-06,52693,0,5,green
2016-08-07,44964,0,6,green
2016-08-08,33379,0,0,green
2016-08-09,34940,0,1,green
2016-08-10,38044,0,2,green
2016-08-11,42518,0,3,green
2016-08-12,48939,0,4,green
2016-08-13,55274,0,5,green
2016-08-14,45042,0,6,green
2016-08-15,35342,0,0,green
2016-08-16,35548,0,1,green
2016-08-17,36971,0,2,green
2016-08-18,39257,0,3,green
2016-08-19,46438,0,4,green
2016-08-20,51976,0,5,green
2016-08-21,44883,0,6,green
2016-08-22,32071,0,0,green
2016-08-23,32399,0,1,green
2016-08-24,34444,0,2,green
2016-08-25,37930,0,3,green
2016-08-26,42258,0,4,green
2016-08-27,47699,0,5,green
2016-08-28,40702,0,6,green
2016-08-29,30704,0,0,green
2016-08-30,30338,0,1,green
2016-08-31,33024,0,2,green
2016-09-01,37645,0,3,green
2016-09-02,40663,0,4,green
2016-09-03,41460,0,5,green
2016-09-04,36926,0,6,green
2016-09-05,28977,1,0,green
2016-09-06,32289,0,1,green
2016-09-07,34362,0,2,green
2016-09-08,38237,0,3,green
2016-09-09,44445,0,4,green
2016-09-10,50782,0,5,green
2016-09-11,41266,0,6,green
2016-09-12,26304,0,0,green
2016-09-13,31938,0,1,green
2016-09-14,36819,0,2,green
2016-09-15,38601,0,3,green
2016-09-16,43180,0,4,green
2016-09-17,50595,0,5,green
2016-09-18,41573,0,6,green
2016-09-19,34034,0,0,green
2016-09-20,33684,0,1,green
2016-09-21,35084,0,2,green
2016-09-22,38391,0,3,green
2016-09-23,44341,0,4,green
2016-09-24,50841,0,5,green
2016-09-25,40956,0,6,green
2016-09-26,32165,0,0,green
2016-09-27,32410,0,1,green
2016-09-28,36812,0,2,green
2016-09-29,38613,0,3,green
2016-09-30,48980,0,4,green
2016-10-01,50873,0,5,green
2016-10-02,41637,0,6,green
2016-10-03,30983,0,0,green
2016-10-04,31040,0,1,green
2016-10-05,35949,0,2,green
2016-10-06,38825,0,3,green
2016-10-07,44613,0,4,green
2016-10-08,53161,0,5,green
2016-10-09,42916,0,6,green
2016-10-10,28695,1,0,green
2016-10-11,33229,0,1,green
2016-10-12,31784,0,2,green
2016-10-13,38542,0,3,green
2016-10-14,44966,0,4,green
2016-10-15,51664,0,5,green
2016-10-16,42091,0,6,green
2016-10-17,31799,0,0,green
2016-10-18,33411,0,1,green
2016-10-19,35911,0,2,green
2016-10-20,39205,0,3,green
2016-10-21,46276,0,4,green
2016-10-22,52160,0,5,green
2016-10-23,41260,0,6,green
2016-10-24,32843,0,0,green
2016-10-25,35734,0,1,green
2016-10-26,37347,0,2,green
2016-10-27,42928,0,3,green
2016-10-28,46910,0,4,green
2016-10-29,52386,0,5,green
2016-10-30,47707,0,6,green
2016-10-31,35727,0,0,green
2016-11-01,36155,0,1,green
2016-11-02,35388,0,2,green
2016-11-03,39459,0,3,green
2016-11-04,45295,0,4,green
2016-11-05,49691,0,5,green
2016-11-06,40691,0,6,green
2016-11-07,32507,0,0,green
2016-11-08,30389,1,1,green
2016-11-09,36401,0,2,green
2016-11-10,38427,0,3,green
2016-11-11,43210,1,4,green
2016-11-12,48187,0,5,green
2016-11-13,40236,0,6,green
2016-11-14,32689,0,0,green
2016-11-15,35589,0,1,green
2016-11-16,35690,0,2,green
2016-11-17,38621,0,3,green
2016-11-18,45088,0,4,green
2016-11-19,51113,0,5,green
2016-11-20,42889,0,6,green
2016-11-21,35840,0,0,green
2016-11-22,37365,0,1,green
2016-11-23,39361,0,2,green
2016-11-24,34367,1,3,green
2016-11-25,30693,0,4,green
2016-11-26,36675,0,5,green
2016-11-27,33876,0,6,green
2016-11-28,30403,0,0,green
2016-11-29,34598,0,1,green
2016-11-30,37321,0,2,green
2016-12-01,39540,0,3,green
2016-12-02,45576,0,4,green
2016-12-03,50209,0,5,green
2016-12-04,39922,0,6,green
2016-12-05,33427,0,0,green
2016-12-06,39221,0,1,green
2016-12-07,36563,0,2,green
2016-12-08,39861,0,3,green
2016-12-09,48307,0,4,green
2016-12-10,52296,0,5,green
2016-12-11,40533,0,6,green
2016-12-12,33899,0,0,green
2016-12-13,34984,0,1,green
2016-12-14,38574,0,2,green
2016-12-15,46087,0,3,green
2016-12-16,51133,0,4,green
2016-12-17,48264,0,5,green
2016-12-18,42249,0,6,green
2016-12-19,37711,0,0,green
2016-12-20,37990,0,1,green
2016-12-21,38920,0,2,green
2016-12-22,40663,0,3,green
2016-12-23,43206,0,4,green
2016-12-24,40745,0,5,green
2016-12-25,26502,1,6,green
2016-12-26,23392,1,0,green
2016-12-27,26384,0,1,green
2016-12-28,30525,0,2,green
2016-12-29,31432,0,3,green
2016-12-30,39398,0,4,green
2016-12-31,46645,0,5,green
2017-01-01,40938,1,6,green
2017-01-02,24526,1,0,green
2017-01-03,30933,0,1,green
2017-01-04,32041,0,2,green
2017-01-05,34812,0,3,green
2017-01-06,38314,0,4,green
2017-01-07,32077,0,5,green
2017-01-08,32989,0,6,green
2017-01-09,32743,0,0,green
2017-01-10,30820,0,1,green
2017-01-11,32029,0,2,green
2017-01-12,33188,0,3,green
2017-01-13,41211,0,4,green
2017-01-14,42728,0,5,green
2017-01-15,36098,0,6,green
2017-01-16,24987,1,0,green
2017-01-17,33056,0,1,green
2017-01-18,31455,0,2,green
2017-01-19,34193,0,3,green
2017-01-20,38979,0,4,green
2017-01-21,40656,0,5,green
2017-01-22,33498,0,6,green
2017-01-23,33920,0,0,green
2017-01-24,32931,0,1,green
2017-01-25,32277,0,2,green
2017-01-26,35226,0,3,green
2017-01-27,41653,0,4,green
2017-01-28,44102,0,5,green
2017-01-29,35347,0,6,green
2017-01-30,30298,0,0,green
2017-01-31,31540,0,1,green
2017-02-01,33833,0,2,green
2017-02-02,36789,0,3,green
2017-02-03,43447,0,4,green
2017-02-04,46838,0,5,green
2017-02-05,37858,0,6,green
2017-02-06,30273,0,0,green
2017-02-07,31771,0,1,green
2017-02-08,34487,0,2,green
2017-02-09,15945,0,3,green
2017-02-10,42093,0,4,green
2017-02-11,45926,0,5,green
2017-02-12,37440,1,6,green
2017-02-13,33003,1,0,green
2017-02-14,36756,0,1,green
2017-02-15,35019,1,2,green
2017-02-16,38120,0,3,green
2017-02-17,40717,0,4,green
2017-02-18,43401,0,5,green
2017-02-19,37731,0,6,green
2017-02-20,30126,1,0,green
2017-02-21,29585,0,1,green
2017-02-22,31605,0,2,green
2017-02-23,35501,0,3,green
2017-02-24,41064,0,4,green
2017-02-25,48568,0,5,green
2017-02-26,39830,0,6,green
2017-02-27,32667,0,0,green
2017-02-28,31920,0,1,green
2017-03-01,34934,0,2,green
2017-03-02,39160,0,3,green
2017-03-03,46178,0,4,green
2017-03-04,50108,0,5,green
2017-03-05,37709,0,6,green
2017-03-06,32265,0,0,green
2017-03-07,33137,0,1,green
2017-03-08,34098,0,2,green
2017-03-09,38011,0,3,green
2017-03-10,43503,0,4,green
2017-03-11,48082,0,5,green
2017-03-12,37706,0,6,green
2017-03-13,36921,0,0,green
2017-03-14,7542,0,1,green
2017-03-15,35254,0,2,green
2017-03-16,39629,0,3,green
2017-03-17,43124,0,4,green
2017-03-18,48041,0,5,green
2017-03-19,36443,0,6,green
2017-03-20,30287,0,0,green
2017-03-21,31072,0,1,green
2017-03-22,36846,0,2,green
2017-03-23,35665,0,3,green
2017-03-24,40087,0,4,green
2017-03-25,44789,0,5,green
2017-03-26,37276,0,6,green
2017-03-27,30181,0,0,green
2017-03-28,34047,0,1,green
2017-03-29,32880,0,2,green
2017-03-30,36392,0,3,green
2017-03-31,46460,0,4,green
2017-04-01,44018,0,5,green
2017-04-02,37649,0,6,green
2017-04-03,31157,0,0,green
2017-04-04,32544,0,1,green
2017-04-05,34044,0,2,green
2017-04-06,38003,0,3,green
2017-04-07,43085,0,4,green
2017-04-08,45477,0,5,green
2017-04-09,38176,0,6,green
2017-04-10,28566,0,0,green
2017-04-11,30090,0,1,green
2017-04-12,30466,0,2,green
2017-04-13,33516,0,3,green
2017-04-14,35965,0,4,green
2017-04-15,42129,0,5,green
2017-04-16,37216,0,6,green
2017-04-17,27280,0,0,green
2017-04-18,30027,0,1,green
2017-04-19,34363,0,2,green
2017-04-20,34678,0,3,green
2017-04-21,41216,0,4,green
2017-04-22,43650,0,5,green
2017-04-23,36181,0,6,green
2017-04-24,29871,0,0,green
2017-04-25,35461,0,1,green
2017-04-26,31774,0,2,green
2017-04-27,34276,0,3,green
2017-04-28,39685,0,4,green
2017-04-29,43959,0,5,green
2017-04-30,36322,0,6,green
2017-05-01,29674,0,0,green
2017-05-02,30754,0,1,green
2017-05-03,32698,0,2,green
2017-05-04,35408,0,3,green
2017-05-05,41048,0,4,green
2017-05-06,43924,0,5,green
2017-05-07,36136,0,6,green
2017-05-08,28918,0,0,green
2017-05-09,31092,0,1,green
2017-05-10,32093,0,2,green
2017-05-11,34095,0,3,green
2017-05-12,39165,0,4,green
2017-05-13,45982,0,5,green
2017-05-14,37312,0,6,green
2017-05-15,28911,0,0,green
2017-05-16,29922,0,1,green
2017-05-17,32537,0,2,green
2017-05-18,36533,0,3,green
2017-05-19,40345,0,4,green
2017-05-20,46060,0,5,green
2017-05-21,36892,0,6,green
2017-05-22,30229,0,0,green
2017-05-23,29054,0,1,green
2017-05-24,31654,0,2,green
2017-05-25,34061,0,3,green
2017-05-26,35726,0,4,green
2017-05-27,36431,0,5,green
2017-05-28,31649,0,6,green
2017-05-29,23729,1,0,green
2017-05-30,27878,0,1,green
2017-05-31,29553,0,2,green
2017-06-01,32191,0,3,green
2017-06-02,37528,0,4,green
2017-06-03,41219,0,5,green
2017-06-04,34486,0,6,green
2017-06-05,27776,0,0,green
2017-06-06,29619,0,1,green
2017-06-07,30147,0,2,green
2017-06-08,31945,0,3,green
2017-06-09,36005,0,4,green
2017-06-10,41417,0,5,green
2017-06-11,34987,0,6,green
2017-06-12,28340,0,0,green
2017-06-13,29296,0,1,green
2017-06-14,30955,0,2,green
2017-06-15,31962,0,3,green
2017-06-16,35700,0,4,green
2017-06-17,39386,0,5,green
2017-06-18,32932,0,6,green
2017-06-19,29926,0,0,green
2017-06-20,28842,0,1,green
2017-06-21,29309,0,2,green
2017-06-22,30674,0,3,green
2017-06-23,35178,0,4,green
2017-06-24,37497,0,5,green
2017-06-25,27912,0,6,green
2017-06-26,25492,0,0,green
2017-06-27,30041,0,1,green
2017-06-28,29119,0,2,green
2017-06-29,31081,0,3,green
2017-06-30,35505,0,4,green
2017-07-01,34537,0,5,green
2017-07-02,28040,0,6,green
2017-07-03,25744,0,0,green
2017-07-04,23786,1,1,green
2017-07-05,26396,0,2,green
2017-07-06,27114,0,3,green
2017-07-07,31805,0,4,green
2017-07-08,34461,0,5,green
2017-07-09,29934,0,6,green
2017-07-10,25583,0,0,green
2017-07-11,26656,0,1,green
2017-07-12,28083,0,2,green
2017-07-13,30876,0,3,green
2017-07-14,33335,0,4,green
2017-07-15,36480,0,5,green
2017-07-16,31378,0,6,green
2017-07-17,26202,0,0,green
2017-07-18,26472,0,1,green
2017-07-19,29096,0,2,green
2017-07-20,30881,0,3,green
2017-07-21,34175,0,4,green
2017-07-22,36501,0,5,green
2017-07-23,29268,0,6,green
2017-07-24,25247,0,0,green
2017-07-25,24887,0,1,green
2017-07-26,26938,0,2,green
2017-07-27,29367,0,3,green
2017-07-28,32425,0,4,green
2017-07-29,34925,0,5,green
2017-07-30,29789,0,6,green
2017-07-31,24402,0,0,green
2017-08-01,26092,0,1,green
2017-08-02,27887,0,2,green
2017-08-03,29123,0,3,green
2017-08-04,32222,0,4,green
2017-08-05,33699,0,5,green
2017-08-06,28337,0,6,green
2017-08-07,25420,0,0,green
2017-08-08,24455,0,1,green
2017-08-09,26213,0,2,green
2017-08-10,28290,0,3,green
2017-08-11,31270,0,4,green
2017-08-12,34086,0,5,green
2017-08-13,29067,0,6,green
2017-08-14,23124,0,0,green
2017-08-15,24579,0,1,green
2017-08-16,26230,0,2,green
2017-08-17,27221,0,3,green
2017-08-18,30629,0,4,green
2017-08-19,34678,0,5,green
2017-08-20,29269,0,6,green
2017-08-21,22683,0,0,green
2017-08-22,24508,0,1,green
2017-08-23,25957,0,2,green
2017-08-24,26844,0,3,green
2017-08-25,29833,0,4,green
2017-08-26,34528,0,5,green
2017-08-27,29104,0,6,green
2017-08-28,23113,0,0,green
2017-08-29,26394,0,1,green
2017-08-30,25299,0,2,green
2017-08-31,27203,0,3,green
2017-09-01,26397,0,4,green
2017-09-02,30465,0,5,green
2017-09-03,24992,0,6,green
2017-09-04,23108,1,0,green
2017-09-17,30228,0,6,green
2017-09-18,26232,0,0,green
2017-09-19,27871,0,1,green
2017-09-20,27477,0,2,green
2017-09-21,27739,0,3,green
2017-10-11,28714,0,2,green
2017-10-12,30432,0,3,green
